From File,To File,Refs
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\JsonEncoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\util\Utf8.java,4
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\JsonEncoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\AvroTypeException.java,7
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\JsonEncoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Schema.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\JsonEncoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\parsing\Symbol.java,48
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\JsonEncoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\parsing\JsonGrammarGenerator.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\JsonEncoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\JsonDecoder.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\GenerateBlockingData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\Encoder.java,7
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\GenerateBlockingData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\DatumWriter.java,4
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\GenerateBlockingData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\BinaryEncoder.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\GenerateBlockingData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\RandomData.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\GenerateBlockingData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Schema.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\GenerateBlockingData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\BlockingBinaryEncoder.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\GenerateBlockingData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumWriter.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\RandomData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericData.java,4
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\RandomData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\file\DataFileWriter.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\RandomData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericArray.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\RandomData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericRecord.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\RandomData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\util\Utf8.java,8
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\RandomData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Schema.java,30
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\RandomData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumWriter.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificExceptionBase.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\AvroRemoteException.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificExceptionBase.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificRecord.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificExceptionBase.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificRecordBase.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificExceptionBase.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Schema.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\SocketTransceiver.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Transceiver.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\DatumReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\Decoder.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\DatumReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Schema.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\ResponderServlet.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\ResponderServlet.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\HttpTransceiver.java,4
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\ResponderServlet.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\AvroRuntimeException.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\RPCContext.java,13
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\AvroRemoteException.java,8
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Protocol.java,20
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\Encoder.java,7
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\Decoder.java,5
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\BinaryDecoder.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificDatumWriter.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\ByteBufferOutputStream.java,7
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\RPCPlugin.java,9
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\AvroRuntimeException.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\util\Utf8.java,11
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumReader.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\BinaryEncoder.java,5
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Schema.java,9
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\ByteBufferInputStream.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificDatumReader.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericDatumWriter.java,7
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\io\TestBinaryDecoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\Decoder.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\io\TestBinaryDecoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\BinaryDecoder.java,26
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\io\TestBinaryDecoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\util\Utf8.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\BinaryDecoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\Decoder.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\BinaryDecoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\util\Utf8.java,8
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\BinaryDecoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\AvroTypeException.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\BinaryDecoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\ByteBufferInputStream.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolReflectMeta.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\SocketTransceiver.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolReflectMeta.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\SocketServer.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolReflectMeta.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolReflectMeta.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Server.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolReflectMeta.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolSpecific.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolReflectMeta.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolReflectMeta.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\ReflectResponder.java,4
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolReflectMeta.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\ReflectRequestor.java,4
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolReflectMeta.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolReflect.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolReflectMeta.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\RPCMetaTestPlugin.java,8
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\RPCMetaTestPlugin.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\RPCContext.java,27
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\RPCMetaTestPlugin.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\RPCPlugin.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\RPCMetaTestPlugin.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\util\Utf8.java,7
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\ParsingEncoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\Encoder.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\ParsingEncoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\AvroTypeException.java,5
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SchemaTask.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificCompiler.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SchemaTask.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\ProtocolTask.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\parsing\JsonGrammarGenerator.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Schema.java,25
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\parsing\JsonGrammarGenerator.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\parsing\Symbol.java,29
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\parsing\JsonGrammarGenerator.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\parsing\ValidatingGrammarGenerator.java,7
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\Encoder.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\util\Utf8.java,4
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\parsing\SkipParser.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\parsing\Parser.java,17
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\parsing\SkipParser.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\parsing\Symbol.java,16
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\file\DataFileReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\DatumReader.java,5
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\file\DataFileReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\Decoder.java,10
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\file\DataFileReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\io\BinaryDecoder.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\file\DataFileReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\file\DataFileConstants.java,12
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\file\DataFileReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\file\SeekableInput.java,7
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\file\DataFileReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\util\Utf8.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\file\DataFileReader.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Schema.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolGeneric.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\SocketTransceiver.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolGeneric.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\AvroRemoteException.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolGeneric.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Protocol.java,22
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolGeneric.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericData.java,9
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolGeneric.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,7
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolGeneric.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\SocketServer.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolGeneric.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Transceiver.java,4
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolGeneric.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericRecord.java,10
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolGeneric.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericResponder.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolGeneric.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Responder.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolGeneric.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\util\Utf8.java,19
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolGeneric.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\AvroRuntimeException.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolGeneric.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Schema.java,17
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestProtocolGeneric.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericRequestor.java,5
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestNamespaceSpecific.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\SocketTransceiver.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestNamespaceSpecific.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\AvroRemoteException.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestNamespaceSpecific.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\SocketServer.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestNamespaceSpecific.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Transceiver.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestNamespaceSpecific.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\util\Utf8.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestNamespaceSpecific.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificRequestor.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\test\java\org\apache\avro\TestNamespaceSpecific.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificResponder.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificDatumWriter.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\ReflectDatumWriter.java,4
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificDatumWriter.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\ReflectData.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificDatumWriter.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificRecord.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificDatumWriter.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Schema.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificDatumWriter.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\specific\SpecificData.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\ReflectData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\AvroRemoteException.java,1
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\ReflectData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Protocol.java,12
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\ReflectData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericData.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\ReflectData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericArray.java,3
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\ReflectData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\generic\GenericFixed.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\ReflectData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\AvroRuntimeException.java,6
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\ReflectData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\util\Utf8.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\ReflectData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\FixedSize.java,2
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\ReflectData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\AvroTypeException.java,7
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\reflect\ReflectData.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\Schema.java,98
D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\Requestor.java,D:\program\SC_Related\Metric-Tool\example_project\avro-1.2.0\src\java\org\apache\avro\ipc\RPCContext.java,12
